"","County","Year","Month","laborforce","emplab","unemp","unemprate"
"4521","San Francisco",2013,"Sep",519600,492500,27100,5.2
"4522","San Francisco",2013,"Oct",516600,489400,27200,5.3
"4523","San Francisco",2013,"Nov",520200,494300,25900,5
"4524","San Francisco",2013,"Dec",521300,497200,24100,4.6
"4525","San Francisco",2014,"Jan",522300,496400,25900,5
"4526","San Francisco",2014,"Feb",526400,500600,25800,4.9
"4527","San Francisco",2014,"Mar",528600,502800,25800,4.9
"4528","San Francisco",2014,"Apr",524600,502900,21800,4.1
"4529","San Francisco",2014,"May",526900,504800,22100,4.2
"4530","San Francisco",2014,"Jun",528400,505400,23000,4.4
"4531","San Francisco",2014,"Jul",535800,511000,24800,4.6
"4532","San Francisco",2014,"Aug",535300,511100,24300,4.5
"4533","San Francisco",2014,"Sep",535400,513600,21900,4.1
"4534","San Francisco",2014,"Oct",539000,517200,21800,4.1
"4535","San Francisco",2014,"Nov",538400,516800,21600,4
"4536","San Francisco",2014,"Dec",539500,520000,19600,3.6
"4537","San Francisco",2015,"Jan",540700,518400,22300,4.1
"4538","San Francisco",2015,"Feb",542400,521400,21000,3.9
"4539","San Francisco",2015,"Mar",543300,522600,20800,3.8
"4540","San Francisco",2015,"Apr",543200,524000,19100,3.5
"4541","San Francisco",2015,"May",546000,526600,19400,3.6
"4542","San Francisco",2015,"Jun",546100,526100,20000,3.7
"4543","San Francisco",2015,"Jul",552400,531000,21400,3.9
"4544","San Francisco",2015,"Aug",552000,531900,20100,3.6
"4545","San Francisco",2015,"Sep",550300,531900,18400,3.3
"4546","San Francisco",2015,"Oct",552900,533500,19300,3.5
"4547","San Francisco",2015,"Nov",552000,533000,19000,3.4
"4548","San Francisco",2015,"Dec",554800,536400,18400,3.3
"4549","San Francisco",2016,"Jan",552000,533700,18400,3.3
"4550","San Francisco",2016,"Feb",553500,535500,18100,3.3
"4551","San Francisco",2016,"Mar",553700,535400,18300,3.3
"4552","San Francisco",2016,"Apr",552500,535100,17300,3.1
"4553","San Francisco",2016,"May",548800,532800,16000,2.9
"4554","San Francisco",2016,"Jun",552900,533200,19700,3.6
"4555","San Francisco",2016,"Jul",562700,542000,20700,3.7
"4556","San Francisco",2016,"Aug",563300,543600,19700,3.5
"4557","San Francisco",2016,"Sep",565200,546500,18700,3.3
"4558","San Francisco",2016,"Oct",567100,548000,19100,3.4
"4559","San Francisco",2016,"Nov",564200,546600,17600,3.1
"4560","San Francisco",2016,"Dec",559900,543300,16500,3
"4561","San Joaquin",2007,"Jan",286400,261800,24500,8.6
"4562","San Joaquin",2007,"Feb",285200,260700,24500,8.6
"4563","San Joaquin",2007,"Mar",287400,263800,23600,8.2
"4564","San Joaquin",2007,"Apr",285500,262700,22800,8
"4565","San Joaquin",2007,"May",290500,269500,21100,7.3
"4566","San Joaquin",2007,"Jun",292400,270000,22400,7.7
"4567","San Joaquin",2007,"Jul",288300,264200,24100,8.4
"4568","San Joaquin",2007,"Aug",290200,267800,22300,7.7
"4569","San Joaquin",2007,"Sep",291800,270000,21800,7.5
"4570","San Joaquin",2007,"Oct",290600,268100,22500,7.7
"4571","San Joaquin",2007,"Nov",289800,265400,24400,8.4
"4572","San Joaquin",2007,"Dec",290900,264200,26700,9.2
"4573","San Joaquin",2008,"Jan",289800,260600,29200,10.1
"4574","San Joaquin",2008,"Feb",289100,260300,28800,10
"4575","San Joaquin",2008,"Mar",290600,260700,29800,10.3
"4576","San Joaquin",2008,"Apr",287400,260300,27100,9.4
"4577","San Joaquin",2008,"May",297200,270000,27200,9.2
"4578","San Joaquin",2008,"Jun",299500,271100,28400,9.5
"4579","San Joaquin",2008,"Jul",290600,260300,30300,10.4
"4580","San Joaquin",2008,"Aug",296000,266200,29800,10.1
"4581","San Joaquin",2008,"Sep",294700,265100,29600,10
"4582","San Joaquin",2008,"Oct",295300,263700,31600,10.7
"4583","San Joaquin",2008,"Nov",294700,259900,34800,11.8
"4584","San Joaquin",2008,"Dec",293500,255600,37800,12.9
"4585","San Joaquin",2009,"Jan",295300,252600,42700,14.5
"4586","San Joaquin",2009,"Feb",296500,251600,44900,15.2
"4587","San Joaquin",2009,"Mar",296200,250200,46000,15.5
"4588","San Joaquin",2009,"Apr",293900,250600,43300,14.7
"4589","San Joaquin",2009,"May",301400,258600,42900,14.2
"4590","San Joaquin",2009,"Jun",306700,261200,45500,14.8
"4591","San Joaquin",2009,"Jul",296300,249800,46500,15.7
"4592","San Joaquin",2009,"Aug",300100,255100,45000,15
"4593","San Joaquin",2009,"Sep",300400,255500,44900,14.9
"4594","San Joaquin",2009,"Oct",299600,253300,46300,15.4
"4595","San Joaquin",2009,"Nov",297900,249400,48500,16.3
"4596","San Joaquin",2009,"Dec",295900,246200,49700,16.8
"4597","San Joaquin",2010,"Jan",309700,256800,52900,17.1
"4598","San Joaquin",2010,"Feb",310800,256600,54200,17.4
"4599","San Joaquin",2010,"Mar",311600,257600,54000,17.3
"4600","San Joaquin",2010,"Apr",309700,257800,51900,16.8
"4601","San Joaquin",2010,"May",315800,267100,48700,15.4
"4602","San Joaquin",2010,"Jun",320000,269700,50300,15.7
"4603","San Joaquin",2010,"Jul",310300,258300,52000,16.7
"4604","San Joaquin",2010,"Aug",311000,261100,49800,16
"4605","San Joaquin",2010,"Sep",311200,262600,48600,15.6
"4606","San Joaquin",2010,"Oct",310200,261100,49100,15.8
"4607","San Joaquin",2010,"Nov",309700,257100,52500,17
"4608","San Joaquin",2010,"Dec",307300,253900,53300,17.4
"4609","San Joaquin",2011,"Jan",308200,252700,55500,18
"4610","San Joaquin",2011,"Feb",308200,253500,54700,17.7
"4611","San Joaquin",2011,"Mar",308600,254700,53900,17.5
"4612","San Joaquin",2011,"Apr",307000,256400,50600,16.5
"4613","San Joaquin",2011,"May",313900,265700,48100,15.3
"4614","San Joaquin",2011,"Jun",316900,266200,50700,16
"4615","San Joaquin",2011,"Jul",310700,259400,51200,16.5
"4616","San Joaquin",2011,"Aug",312500,263600,48900,15.6
"4617","San Joaquin",2011,"Sep",313600,266400,47200,15.1
"4618","San Joaquin",2011,"Oct",314500,267100,47400,15.1
"4619","San Joaquin",2011,"Nov",311000,263600,47400,15.2
"4620","San Joaquin",2011,"Dec",311300,262600,48800,15.7
"4621","San Joaquin",2012,"Jan",310200,259700,50500,16.3
"4622","San Joaquin",2012,"Feb",312100,261700,50400,16.1
"4623","San Joaquin",2012,"Mar",312400,262900,49500,15.8
"4624","San Joaquin",2012,"Apr",308000,262200,45800,14.9
"4625","San Joaquin",2012,"May",313700,269700,44100,14
"4626","San Joaquin",2012,"Jun",320000,274700,45400,14.2
"4627","San Joaquin",2012,"Jul",310400,264600,45800,14.8
"4628","San Joaquin",2012,"Aug",312000,268900,43100,13.8
"4629","San Joaquin",2012,"Sep",312000,272200,39800,12.8
"4630","San Joaquin",2012,"Oct",315900,275400,40500,12.8
"4631","San Joaquin",2012,"Nov",310200,269400,40800,13.1
"4632","San Joaquin",2012,"Dec",310800,268100,42700,13.7
"4633","San Joaquin",2013,"Jan",312200,266600,45600,14.6
"4634","San Joaquin",2013,"Feb",312000,268700,43300,13.9
"4635","San Joaquin",2013,"Mar",312200,270600,41600,13.3
"4636","San Joaquin",2013,"Apr",311500,272800,38700,12.4
"4637","San Joaquin",2013,"May",320800,284200,36600,11.4
"4638","San Joaquin",2013,"Jun",316600,277600,38900,12.3
"4639","San Joaquin",2013,"Jul",315600,277100,38500,12.2
"4640","San Joaquin",2013,"Aug",316700,279600,37100,11.7
"4641","San Joaquin",2013,"Sep",314800,279900,34900,11.1
"4642","San Joaquin",2013,"Oct",313400,277600,35800,11.4
"4643","San Joaquin",2013,"Nov",310600,274300,36300,11.7
"4644","San Joaquin",2013,"Dec",309800,273800,36000,11.6
"4645","San Joaquin",2014,"Jan",311900,273500,38400,12.3
"4646","San Joaquin",2014,"Feb",313800,275300,38400,12.3
"4647","San Joaquin",2014,"Mar",315200,276800,38400,12.2
"4648","San Joaquin",2014,"Apr",311700,278400,33300,10.7
"4649","San Joaquin",2014,"May",315300,283500,31800,10.1
"4650","San Joaquin",2014,"Jun",313500,281400,32100,10.3
"4651","San Joaquin",2014,"Jul",314700,281500,33200,10.5
"4652","San Joaquin",2014,"Aug",316100,284800,31300,9.9
"4653","San Joaquin",2014,"Sep",314700,286000,28700,9.1
"4654","San Joaquin",2014,"Oct",315400,286200,29200,9.3
"4655","San Joaquin",2014,"Nov",312500,281700,30900,9.9
"4656","San Joaquin",2014,"Dec",311400,281100,30300,9.7
"4657","San Joaquin",2015,"Jan",314000,281100,32900,10.5
"4658","San Joaquin",2015,"Feb",314900,283100,31800,10.1
"4659","San Joaquin",2015,"Mar",314900,283800,31000,9.9
"4660","San Joaquin",2015,"Apr",314900,286800,28000,8.9
"4661","San Joaquin",2015,"May",321100,293900,27300,8.5
"4662","San Joaquin",2015,"Jun",317400,289700,27600,8.7
"4663","San Joaquin",2015,"Jul",317700,289500,28200,8.9
"4664","San Joaquin",2015,"Aug",318700,292800,26000,8.1
"4665","San Joaquin",2015,"Sep",317900,293700,24200,7.6
"4666","San Joaquin",2015,"Oct",318300,292600,25700,8.1
"4667","San Joaquin",2015,"Nov",316300,288900,27400,8.7
"4668","San Joaquin",2015,"Dec",316900,289400,27500,8.7
"4669","San Joaquin",2016,"Jan",315900,287700,28100,8.9
"4670","San Joaquin",2016,"Feb",317000,289400,27700,8.7
"4671","San Joaquin",2016,"Mar",318100,290200,27900,8.8
"4672","San Joaquin",2016,"Apr",318000,292300,25700,8.1
"4673","San Joaquin",2016,"May",322700,299900,22800,7.1
"4674","San Joaquin",2016,"Jun",323200,296200,26900,8.3
"4675","San Joaquin",2016,"Jul",322400,295400,27100,8.4
"4676","San Joaquin",2016,"Aug",323500,298500,25000,7.7
"4677","San Joaquin",2016,"Sep",322200,298200,24000,7.5
"4678","San Joaquin",2016,"Oct",322700,298300,24400,7.6
"4679","San Joaquin",2016,"Nov",317600,293000,24600,7.7
"4680","San Joaquin",2016,"Dec",314600,289400,25200,8
"4681","San Luis Obispo",2007,"Jan",133600,127700,5900,4.4
"4682","San Luis Obispo",2007,"Feb",133900,128200,5600,4.2
"4683","San Luis Obispo",2007,"Mar",134300,128800,5500,4.1
"4684","San Luis Obispo",2007,"Apr",135000,129800,5200,3.9
"4685","San Luis Obispo",2007,"May",134700,129700,5000,3.7
"4686","San Luis Obispo",2007,"Jun",137100,131100,5900,4.3
"4687","San Luis Obispo",2007,"Jul",133000,126700,6300,4.7
"4688","San Luis Obispo",2007,"Aug",132700,126700,6000,4.5
"4689","San Luis Obispo",2007,"Sep",133100,127200,5800,4.4
"4690","San Luis Obispo",2007,"Oct",134800,129100,5700,4.3
"4691","San Luis Obispo",2007,"Nov",134500,128500,5900,4.4
"4692","San Luis Obispo",2007,"Dec",134200,128000,6100,4.6
"4693","San Luis Obispo",2008,"Jan",134300,127600,6700,5
"4694","San Luis Obispo",2008,"Feb",135300,128900,6400,4.7
"4695","San Luis Obispo",2008,"Mar",136300,129300,6900,5.1
"4696","San Luis Obispo",2008,"Apr",135800,129400,6400,4.7
"4697","San Luis Obispo",2008,"May",137300,130200,7100,5.1
"4698","San Luis Obispo",2008,"Jun",138900,131000,7800,5.6
"4699","San Luis Obispo",2008,"Jul",135400,126900,8500,6.3
"4700","San Luis Obispo",2008,"Aug",134300,125800,8500,6.4
"4701","San Luis Obispo",2008,"Sep",136700,128400,8300,6.1
"4702","San Luis Obispo",2008,"Oct",139800,131300,8500,6.1
"4703","San Luis Obispo",2008,"Nov",137700,128700,9000,6.6
"4704","San Luis Obispo",2008,"Dec",137700,127900,9700,7.1
"4705","San Luis Obispo",2009,"Jan",137700,126900,10800,7.9
"4706","San Luis Obispo",2009,"Feb",138000,126800,11200,8.1
"4707","San Luis Obispo",2009,"Mar",138700,127000,11700,8.4
"4708","San Luis Obispo",2009,"Apr",137600,126300,11300,8.2
"4709","San Luis Obispo",2009,"May",137200,125700,11600,8.4
"4710","San Luis Obispo",2009,"Jun",138000,125300,12700,9.2
"4711","San Luis Obispo",2009,"Jul",134600,121200,13400,10
"4712","San Luis Obispo",2009,"Aug",132500,119500,13000,9.8
"4713","San Luis Obispo",2009,"Sep",134100,121500,12600,9.4
"4714","San Luis Obispo",2009,"Oct",137700,124900,12800,9.3
"4715","San Luis Obispo",2009,"Nov",136300,123300,13000,9.6
"4716","San Luis Obispo",2009,"Dec",134800,121500,13300,9.8
"4717","San Luis Obispo",2010,"Jan",131600,117800,13800,10.5
"4718","San Luis Obispo",2010,"Feb",132200,118600,13500,10.2
"4719","San Luis Obispo",2010,"Mar",133500,119500,14000,10.5
"4720","San Luis Obispo",2010,"Apr",133100,119800,13300,10
"4721","San Luis Obispo",2010,"May",133300,120500,12800,9.6
"4722","San Luis Obispo",2010,"Jun",134900,121400,13500,10
"4723","San Luis Obispo",2010,"Jul",135900,121800,14100,10.4
"4724","San Luis Obispo",2010,"Aug",133300,119700,13600,10.2
"4725","San Luis Obispo",2010,"Sep",133700,120600,13100,9.8
"4726","San Luis Obispo",2010,"Oct",135100,122100,13000,9.6
"4727","San Luis Obispo",2010,"Nov",134700,121100,13600,10.1
"4728","San Luis Obispo",2010,"Dec",132500,119500,13000,9.8
"4729","San Luis Obispo",2011,"Jan",132500,118600,13800,10.4
"4730","San Luis Obispo",2011,"Feb",133200,119900,13300,10
"4731","San Luis Obispo",2011,"Mar",133900,120600,13400,10
"4732","San Luis Obispo",2011,"Apr",134000,121500,12500,9.3
"4733","San Luis Obispo",2011,"May",134800,122600,12200,9
"4734","San Luis Obispo",2011,"Jun",135600,122200,13400,9.9
"4735","San Luis Obispo",2011,"Jul",135700,122200,13500,10
"4736","San Luis Obispo",2011,"Aug",135400,122300,13100,9.7
"4737","San Luis Obispo",2011,"Sep",136000,123400,12700,9.3
"4738","San Luis Obispo",2011,"Oct",135100,122600,12500,9.3
"4739","San Luis Obispo",2011,"Nov",134300,122200,12100,9
"4740","San Luis Obispo",2011,"Dec",131800,119900,11900,9
"4741","San Luis Obispo",2012,"Jan",134300,122000,12200,9.1
"4742","San Luis Obispo",2012,"Feb",135800,123500,12200,9
"4743","San Luis Obispo",2012,"Mar",136500,124300,12100,8.9
"4744","San Luis Obispo",2012,"Apr",136400,125300,11100,8.1
"4745","San Luis Obispo",2012,"May",138000,127000,11000,8
"4746","San Luis Obispo",2012,"Jun",139200,127100,12000,8.7
"4747","San Luis Obispo",2012,"Jul",139400,127200,12200,8.8
"4748","San Luis Obispo",2012,"Aug",138400,126900,11600,8.3
"4749","San Luis Obispo",2012,"Sep",139000,128400,10500,7.6
"4750","San Luis Obispo",2012,"Oct",139100,128500,10600,7.6
"4751","San Luis Obispo",2012,"Nov",137800,127500,10300,7.4
"4752","San Luis Obispo",2012,"Dec",137000,126800,10200,7.4
"4753","San Luis Obispo",2013,"Jan",137400,126600,10800,7.9
"4754","San Luis Obispo",2013,"Feb",138700,128600,10100,7.3
"4755","San Luis Obispo",2013,"Mar",139100,129400,9700,7
"4756","San Luis Obispo",2013,"Apr",139000,130000,9000,6.5
"4757","San Luis Obispo",2013,"May",139200,130400,8800,6.3
"4758","San Luis Obispo",2013,"Jun",141200,131300,9900,7
"4759","San Luis Obispo",2013,"Jul",139100,128900,10200,7.3
"4760","San Luis Obispo",2013,"Aug",137100,127500,9600,7
"4761","San Luis Obispo",2013,"Sep",137400,128400,9000,6.5
"4762","San Luis Obispo",2013,"Oct",138900,129700,9100,6.6
"4763","San Luis Obispo",2013,"Nov",139400,130700,8800,6.3
"4764","San Luis Obispo",2013,"Dec",136300,128200,8200,6
"4765","San Luis Obispo",2014,"Jan",139100,130600,8600,6.2
"4766","San Luis Obispo",2014,"Feb",140800,132200,8600,6.1
"4767","San Luis Obispo",2014,"Mar",141400,132900,8500,6
"4768","San Luis Obispo",2014,"Apr",140200,133000,7200,5.1
"4769","San Luis Obispo",2014,"May",141800,134500,7200,5.1
"4770","San Luis Obispo",2014,"Jun",143100,135400,7700,5.4
"4771","San Luis Obispo",2014,"Jul",141300,132700,8600,6.1
"4772","San Luis Obispo",2014,"Aug",138700,130500,8200,5.9
"4773","San Luis Obispo",2014,"Sep",140400,133000,7400,5.3
"4774","San Luis Obispo",2014,"Oct",143300,135800,7500,5.2
"4775","San Luis Obispo",2014,"Nov",142900,135300,7600,5.3
"4776","San Luis Obispo",2014,"Dec",139500,132500,6900,5
"4777","San Luis Obispo",2015,"Jan",145000,137300,7700,5.3
"4778","San Luis Obispo",2015,"Feb",143700,136400,7200,5
"4779","San Luis Obispo",2015,"Mar",144000,137000,7000,4.8
"4780","San Luis Obispo",2015,"Apr",144400,138100,6300,4.4
"4781","San Luis Obispo",2015,"May",145200,138900,6300,4.3
"4782","San Luis Obispo",2015,"Jun",146100,139500,6600,4.5
"4783","San Luis Obispo",2015,"Jul",142700,135700,7000,4.9
"4784","San Luis Obispo",2015,"Aug",140400,133800,6600,4.7
"4785","San Luis Obispo",2015,"Sep",141200,135200,6000,4.2
"4786","San Luis Obispo",2015,"Oct",143200,136900,6300,4.4
"4787","San Luis Obispo",2015,"Nov",143200,136700,6500,4.5
"4788","San Luis Obispo",2015,"Dec",140500,134200,6300,4.5
"4789","San Luis Obispo",2016,"Jan",142500,136200,6300,4.4
"4790","San Luis Obispo",2016,"Feb",144400,138200,6200,4.3
"4791","San Luis Obispo",2016,"Mar",144400,138200,6200,4.3
"4792","San Luis Obispo",2016,"Apr",144500,138800,5700,3.9
"4793","San Luis Obispo",2016,"May",145000,139900,5100,3.5
"4794","San Luis Obispo",2016,"Jun",147200,140600,6600,4.5
"4795","San Luis Obispo",2016,"Jul",145000,138200,6800,4.7
"4796","San Luis Obispo",2016,"Aug",143000,136600,6500,4.5
"4797","San Luis Obispo",2016,"Sep",144800,138800,6000,4.1
"4798","San Luis Obispo",2016,"Oct",146400,140400,6000,4.1
"4799","San Luis Obispo",2016,"Nov",145300,139800,5600,3.8
"4800","San Luis Obispo",2016,"Dec",140900,135500,5500,3.9
"4801","San Mateo",2007,"Jan",366800,352500,14300,3.9
"4802","San Mateo",2007,"Feb",368600,354700,13900,3.8
"4803","San Mateo",2007,"Mar",368500,354800,13700,3.7
"4804","San Mateo",2007,"Apr",364900,351900,13000,3.6
"4805","San Mateo",2007,"May",365600,352700,12900,3.5
"4806","San Mateo",2007,"Jun",368400,353800,14600,4
"4807","San Mateo",2007,"Jul",372900,357500,15400,4.1
"4808","San Mateo",2007,"Aug",370900,356100,14800,4
"4809","San Mateo",2007,"Sep",371800,357400,14300,3.9
"4810","San Mateo",2007,"Oct",372900,358800,14100,3.8
"4811","San Mateo",2007,"Nov",374900,360700,14300,3.8
"4812","San Mateo",2007,"Dec",374500,360300,14200,3.8
"4813","San Mateo",2008,"Jan",367300,352100,15200,4.1
"4814","San Mateo",2008,"Feb",367300,352900,14400,3.9
"4815","San Mateo",2008,"Mar",369000,353400,15600,4.2
"4816","San Mateo",2008,"Apr",369400,355000,14400,3.9
"4817","San Mateo",2008,"May",370000,353800,16100,4.4
"4818","San Mateo",2008,"Jun",373000,354900,18000,4.8
"4819","San Mateo",2008,"Jul",378200,358600,19600,5.2
"4820","San Mateo",2008,"Aug",376700,356600,20000,5.3
"4821","San Mateo",2008,"Sep",374800,355500,19300,5.1
"4822","San Mateo",2008,"Oct",377300,357000,20300,5.4
"4823","San Mateo",2008,"Nov",376100,354800,21300,5.7
"4824","San Mateo",2008,"Dec",376800,353900,22800,6.1
"4825","San Mateo",2009,"Jan",374100,347600,26400,7.1
"4826","San Mateo",2009,"Feb",376200,348000,28200,7.5
"4827","San Mateo",2009,"Mar",375800,345700,30200,8
"4828","San Mateo",2009,"Apr",374000,344800,29200,7.8
"4829","San Mateo",2009,"May",371500,341000,30500,8.2
"4830","San Mateo",2009,"Jun",373000,339800,33200,8.9
"4831","San Mateo",2009,"Jul",378200,344100,34100,9
"4832","San Mateo",2009,"Aug",376200,342200,34000,9
"4833","San Mateo",2009,"Sep",373300,339800,33400,9
"4834","San Mateo",2009,"Oct",373800,340400,33400,8.9
"4835","San Mateo",2009,"Nov",373500,341100,32400,8.7
"4836","San Mateo",2009,"Dec",371800,339700,32100,8.6
"4837","San Mateo",2010,"Jan",389600,355400,34300,8.8
"4838","San Mateo",2010,"Feb",390700,357000,33600,8.6
"4839","San Mateo",2010,"Mar",392500,357900,34600,8.8
"4840","San Mateo",2010,"Apr",394800,362000,32800,8.3
"4841","San Mateo",2010,"May",392300,360600,31600,8.1
"4842","San Mateo",2010,"Jun",391700,358600,33100,8.5
"4843","San Mateo",2010,"Jul",396900,362900,34000,8.6
"4844","San Mateo",2010,"Aug",395800,362500,33300,8.4
"4845","San Mateo",2010,"Sep",394700,362400,32300,8.2
"4846","San Mateo",2010,"Oct",392800,361000,31700,8.1
"4847","San Mateo",2010,"Nov",391800,359400,32400,8.3
