"","County","Month","Year","Clamaints"
"4113","TRINITY","Nov",2012,275
"4114","TULARE","Nov",2012,14498
"4115","TUOLUMNE","Nov",2012,1343
"4116","VENTURA","Nov",2012,17776
"4117","YOLO","Nov",2012,4135
"4118","YUBA","Nov",2012,1908
"4119","ALAMEDA","Dec",2012,29496
"4120","ALPINE","Dec",2012,19
"4121","AMADOR","Dec",2012,955
"4122","BUTTE","Dec",2012,5674
"4123","CALAVERAS","Dec",2012,1200
"4124","COLUSA","Dec",2012,1751
"4125","CONTRA COSTA","Dec",2012,20201
"4126","DEL NORTE","Dec",2012,752
"4127","EL DORADO","Dec",2012,3865
"4128","FRESNO","Dec",2012,34075
"4129","GLENN","Dec",2012,933
"4130","HUMBOLDT","Dec",2012,2534
"4131","IMPERIAL","Dec",2012,10733
"4132","INYO","Dec",2012,436
"4133","KERN","Dec",2012,25414
"4134","KINGS","Dec",2012,4463
"4135","LAKE","Dec",2012,2000
"4136","LASSEN","Dec",2012,714
"4137","LOS ANGELES","Dec",2012,184105
"4138","MADERA","Dec",2012,4576
"4139","MARIN","Dec",2012,3010
"4140","MARIPOSA","Dec",2012,625
"4141","MENDOCINO","Dec",2012,1968
"4142","MERCED","Dec",2012,10373
"4143","MODOC","Dec",2012,279
"4144","MONO","Dec",2012,414
"4145","MONTEREY","Dec",2012,17262
"4146","NAPA","Dec",2012,3021
"4147","NEVADA","Dec",2012,2096
"4148","ORANGE","Dec",2012,48590
"4149","PLACER","Dec",2012,7035
"4150","PLUMAS","Dec",2012,770
"4151","RIVERSIDE","Dec",2012,50637
"4152","SACRAMENTO","Dec",2012,33012
"4153","SAN BENITO","Dec",2012,1942
"4154","SAN BERNARDINO","Dec",2012,45361
"4155","SAN DIEGO","Dec",2012,63011
"4156","SAN FRANCISCO","Dec",2012,15108
"4157","SAN JOAQUIN","Dec",2012,22783
"4158","SAN LUIS OBISPO","Dec",2012,4242
"4159","SAN MATEO","Dec",2012,9834
"4160","SANTA BARBARA","Dec",2012,8026
"4161","SANTA CLARA","Dec",2012,31159
"4162","SANTA CRUZ","Dec",2012,8973
"4163","SHASTA","Dec",2012,5713
"4164","SIERRA","Dec",2012,103
"4165","SISKIYOU","Dec",2012,1683
"4166","SOLANO","Dec",2012,10284
"4167","SONOMA","Dec",2012,9477
"4168","STANISLAUS","Dec",2012,18421
"4169","SUTTER","Dec",2012,3947
"4170","TEHAMA","Dec",2012,1574
"4171","TRINITY","Dec",2012,322
"4172","TULARE","Dec",2012,17487
"4173","TUOLUMNE","Dec",2012,1498
"4174","VENTURA","Dec",2012,18371
"4175","YOLO","Dec",2012,4806
"4176","YUBA","Dec",2012,2297
"4177","ALAMEDA","Jan",2013,29950
"4178","ALPINE","Jan",2013,21
"4179","AMADOR","Jan",2013,1007
"4180","BUTTE","Jan",2013,6180
"4181","CALAVERAS","Jan",2013,1275
"4182","COLUSA","Jan",2013,2030
"4183","CONTRA COSTA","Jan",2013,20638
"4184","DEL NORTE","Jan",2013,766
"4185","EL DORADO","Jan",2013,3940
"4186","FRESNO","Jan",2013,36013
"4187","GLENN","Jan",2013,997
"4188","HUMBOLDT","Jan",2013,2669
"4189","IMPERIAL","Jan",2013,9917
"4190","INYO","Jan",2013,451
"4191","KERN","Jan",2013,27562
"4192","KINGS","Jan",2013,5184
"4193","LAKE","Jan",2013,2030
"4194","LASSEN","Jan",2013,807
"4195","LOS ANGELES","Jan",2013,187984
"4196","MADERA","Jan",2013,4868
"4197","MARIN","Jan",2013,3052
"4198","MARIPOSA","Jan",2013,654
"4199","MENDOCINO","Jan",2013,1930
"4200","MERCED","Jan",2013,11350
"4201","MODOC","Jan",2013,286
"4202","MONO","Jan",2013,324
"4203","MONTEREY","Jan",2013,18678
"4204","NAPA","Jan",2013,3110
"4205","NEVADA","Jan",2013,2116
"4206","ORANGE","Jan",2013,49250
"4207","PLACER","Jan",2013,6931
"4208","PLUMAS","Jan",2013,884
"4209","RIVERSIDE","Jan",2013,50461
"4210","SACRAMENTO","Jan",2013,33663
"4211","SAN BENITO","Jan",2013,2082
"4212","SAN BERNARDINO","Jan",2013,46700
"4213","SAN DIEGO","Jan",2013,64143
"4214","SAN FRANCISCO","Jan",2013,15788
"4215","SAN JOAQUIN","Jan",2013,23561
"4216","SAN LUIS OBISPO","Jan",2013,4305
"4217","SAN MATEO","Jan",2013,10020
"4218","SANTA BARBARA","Jan",2013,8588
"4219","SANTA CLARA","Jan",2013,31861
"4220","SANTA CRUZ","Jan",2013,9884
"4221","SHASTA","Jan",2013,5897
"4222","SIERRA","Jan",2013,111
"4223","SISKIYOU","Jan",2013,1811
"4224","SOLANO","Jan",2013,10509
"4225","SONOMA","Jan",2013,9514
"4226","STANISLAUS","Jan",2013,18883
"4227","SUTTER","Jan",2013,3981
"4228","TEHAMA","Jan",2013,1659
"4229","TRINITY","Jan",2013,413
"4230","TULARE","Jan",2013,18286
"4231","TUOLUMNE","Jan",2013,1565
"4232","VENTURA","Jan",2013,18241
"4233","YOLO","Jan",2013,5138
"4234","YUBA","Jan",2013,2388
"4235","ALAMEDA","Feb",2013,28859
"4236","ALPINE","Feb",2013,23
"4237","AMADOR","Feb",2013,948
"4238","BUTTE","Feb",2013,5646
"4239","CALAVERAS","Feb",2013,1209
"4240","COLUSA","Feb",2013,1849
"4241","CONTRA COSTA","Feb",2013,19755
"4242","DEL NORTE","Feb",2013,647
"4243","EL DORADO","Feb",2013,3804
"4244","FRESNO","Feb",2013,35344
"4245","GLENN","Feb",2013,970
"4246","HUMBOLDT","Feb",2013,2537
"4247","IMPERIAL","Feb",2013,9449
"4248","INYO","Feb",2013,453
"4249","KERN","Feb",2013,27184
"4250","KINGS","Feb",2013,5069
"4251","LAKE","Feb",2013,1838
"4252","LASSEN","Feb",2013,773
"4253","LOS ANGELES","Feb",2013,179086
"4254","MADERA","Feb",2013,4739
"4255","MARIN","Feb",2013,2920
"4256","MARIPOSA","Feb",2013,624
"4257","MENDOCINO","Feb",2013,1864
"4258","MERCED","Feb",2013,11374
"4259","MODOC","Feb",2013,280
"4260","MONO","Feb",2013,333
"4261","MONTEREY","Feb",2013,18335
"4262","NAPA","Feb",2013,2664
"4263","NEVADA","Feb",2013,2078
"4264","ORANGE","Feb",2013,47486
"4265","PLACER","Feb",2013,6598
"4266","PLUMAS","Feb",2013,879
"4267","RIVERSIDE","Feb",2013,48891
"4268","SACRAMENTO","Feb",2013,31672
"4269","SAN BENITO","Feb",2013,2066
"4270","SAN BERNARDINO","Feb",2013,44412
"4271","SAN DIEGO","Feb",2013,61538
"4272","SAN FRANCISCO","Feb",2013,14986
"4273","SAN JOAQUIN","Feb",2013,22626
"4274","SAN LUIS OBISPO","Feb",2013,3994
"4275","SAN MATEO","Feb",2013,9689
"4276","SANTA BARBARA","Feb",2013,8083
"4277","SANTA CLARA","Feb",2013,31244
"4278","SANTA CRUZ","Feb",2013,9889
"4279","SHASTA","Feb",2013,5676
"4280","SIERRA","Feb",2013,114
"4281","SISKIYOU","Feb",2013,1738
"4282","SOLANO","Feb",2013,9990
"4283","SONOMA","Feb",2013,8968
"4284","STANISLAUS","Feb",2013,18467
"4285","SUTTER","Feb",2013,4200
"4286","TEHAMA","Feb",2013,1621
"4287","TRINITY","Feb",2013,413
"4288","TULARE","Feb",2013,17649
"4289","TUOLUMNE","Feb",2013,1487
"4290","VENTURA","Feb",2013,16961
"4291","YOLO","Feb",2013,4977
"4292","YUBA","Feb",2013,2304
"4293","ALAMEDA","Mar",2013,28267
"4294","ALPINE","Mar",2013,21
"4295","AMADOR","Mar",2013,876
"4296","BUTTE","Mar",2013,5418
"4297","CALAVERAS","Mar",2013,1143
"4298","COLUSA","Mar",2013,1648
"4299","CONTRA COSTA","Mar",2013,19287
"4300","DEL NORTE","Mar",2013,647
"4301","EL DORADO","Mar",2013,3734
"4302","FRESNO","Mar",2013,34561
"4303","GLENN","Mar",2013,908
"4304","HUMBOLDT","Mar",2013,2459
"4305","IMPERIAL","Mar",2013,9652
"4306","INYO","Mar",2013,443
"4307","KERN","Mar",2013,27286
"4308","KINGS","Mar",2013,4966
"4309","LAKE","Mar",2013,1742
"4310","LASSEN","Mar",2013,724
"4311","LOS ANGELES","Mar",2013,174653
"4312","MADERA","Mar",2013,4759
"4313","MARIN","Mar",2013,2919
"4314","MARIPOSA","Mar",2013,588
"4315","MENDOCINO","Mar",2013,1811
"4316","MERCED","Mar",2013,10856
"4317","MODOC","Mar",2013,269
"4318","MONO","Mar",2013,333
"4319","MONTEREY","Mar",2013,16782
"4320","NAPA","Mar",2013,2540
"4321","NEVADA","Mar",2013,2047
"4322","ORANGE","Mar",2013,46355
"4323","PLACER","Mar",2013,6361
"4324","PLUMAS","Mar",2013,860
"4325","RIVERSIDE","Mar",2013,47142
"4326","SACRAMENTO","Mar",2013,30727
"4327","SAN BENITO","Mar",2013,1973
"4328","SAN BERNARDINO","Mar",2013,43524
"4329","SAN DIEGO","Mar",2013,60588
"4330","SAN FRANCISCO","Mar",2013,14865
"4331","SAN JOAQUIN","Mar",2013,21551
"4332","SAN LUIS OBISPO","Mar",2013,3878
"4333","SAN MATEO","Mar",2013,9629
"4334","SANTA BARBARA","Mar",2013,7584
"4335","SANTA CLARA","Mar",2013,30609
"4336","SANTA CRUZ","Mar",2013,9490
"4337","SHASTA","Mar",2013,5497
"4338","SIERRA","Mar",2013,114
"4339","SISKIYOU","Mar",2013,1557
"4340","SOLANO","Mar",2013,9581
"4341","SONOMA","Mar",2013,8687
"4342","STANISLAUS","Mar",2013,18074
"4343","SUTTER","Mar",2013,4019
"4344","TEHAMA","Mar",2013,1582
"4345","TRINITY","Mar",2013,394
"4346","TULARE","Mar",2013,17427
"4347","TUOLUMNE","Mar",2013,1459
"4348","VENTURA","Mar",2013,15906
"4349","YOLO","Mar",2013,4491
"4350","YUBA","Mar",2013,2213
"4351","ALAMEDA","Apr",2013,27650
"4352","ALPINE","Apr",2013,21
"4353","AMADOR","Apr",2013,852
"4354","BUTTE","Apr",2013,5075
"4355","CALAVERAS","Apr",2013,1050
"4356","COLUSA","Apr",2013,1313
"4357","CONTRA COSTA","Apr",2013,18748
"4358","DEL NORTE","Apr",2013,658
"4359","EL DORADO","Apr",2013,3573
"4360","FRESNO","Apr",2013,31793
"4361","GLENN","Apr",2013,838
"4362","HUMBOLDT","Apr",2013,2369
"4363","IMPERIAL","Apr",2013,12522
"4364","INYO","Apr",2013,387
"4365","KERN","Apr",2013,24673
"4366","KINGS","Apr",2013,4592
"4367","LAKE","Apr",2013,1690
"4368","LASSEN","Apr",2013,612
"4369","LOS ANGELES","Apr",2013,172298
"4370","MADERA","Apr",2013,4375
"4371","MARIN","Apr",2013,2899
"4372","MARIPOSA","Apr",2013,487
"4373","MENDOCINO","Apr",2013,1666
"4374","MERCED","Apr",2013,9757
"4375","MODOC","Apr",2013,236
"4376","MONO","Apr",2013,319
"4377","MONTEREY","Apr",2013,12882
"4378","NAPA","Apr",2013,2450
"4379","NEVADA","Apr",2013,2018
"4380","ORANGE","Apr",2013,45538
"4381","PLACER","Apr",2013,6146
"4382","PLUMAS","Apr",2013,701
"4383","RIVERSIDE","Apr",2013,45762
"4384","SACRAMENTO","Apr",2013,29569
"4385","SAN BENITO","Apr",2013,1838
"4386","SAN BERNARDINO","Apr",2013,42658
"4387","SAN DIEGO","Apr",2013,59059
"4388","SAN FRANCISCO","Apr",2013,14305
"4389","SAN JOAQUIN","Apr",2013,20300
"4390","SAN LUIS OBISPO","Apr",2013,3882
"4391","SAN MATEO","Apr",2013,9479
"4392","SANTA BARBARA","Apr",2013,6284
"4393","SANTA CLARA","Apr",2013,29952
"4394","SANTA CRUZ","Apr",2013,8304
"4395","SHASTA","Apr",2013,5073
"4396","SIERRA","Apr",2013,107
"4397","SISKIYOU","Apr",2013,1268
"4398","SOLANO","Apr",2013,9328
"4399","SONOMA","Apr",2013,8327
"4400","STANISLAUS","Apr",2013,17447
"4401","SUTTER","Apr",2013,3763
"4402","TEHAMA","Apr",2013,1527
"4403","TRINITY","Apr",2013,370
"4404","TULARE","Apr",2013,15209
"4405","TUOLUMNE","Apr",2013,1382
"4406","VENTURA","Apr",2013,14744
"4407","YOLO","Apr",2013,3992
"4408","YUBA","Apr",2013,2081
"4409","ALAMEDA","May",2013,27160
"4410","ALPINE","May",2013,27
"4411","AMADOR","May",2013,768
"4412","BUTTE","May",2013,4725
"4413","CALAVERAS","May",2013,958
"4414","COLUSA","May",2013,922
"4415","CONTRA COSTA","May",2013,18119
"4416","DEL NORTE","May",2013,598
"4417","EL DORADO","May",2013,3455
"4418","FRESNO","May",2013,26951
"4419","GLENN","May",2013,754
"4420","HUMBOLDT","May",2013,1953
"4421","IMPERIAL","May",2013,12608
"4422","INYO","May",2013,345
"4423","KERN","May",2013,21800
"4424","KINGS","May",2013,3786
"4425","LAKE","May",2013,1458
"4426","LASSEN","May",2013,483
"4427","LOS ANGELES","May",2013,175285
"4428","MADERA","May",2013,3514
"4429","MARIN","May",2013,2816
"4430","MARIPOSA","May",2013,343
"4431","MENDOCINO","May",2013,1313
"4432","MERCED","May",2013,8018
"4433","MODOC","May",2013,173
"4434","MONO","May",2013,480
"4435","MONTEREY","May",2013,8288
"4436","NAPA","May",2013,2056
"4437","NEVADA","May",2013,1943
"4438","ORANGE","May",2013,45126
"4439","PLACER","May",2013,6043
"4440","PLUMAS","May",2013,488
"4441","RIVERSIDE","May",2013,44656
"4442","SACRAMENTO","May",2013,28785
"4443","SAN BENITO","May",2013,1660
"4444","SAN BERNARDINO","May",2013,42338
"4445","SAN DIEGO","May",2013,59218
"4446","SAN FRANCISCO","May",2013,14104
"4447","SAN JOAQUIN","May",2013,17334
"4448","SAN LUIS OBISPO","May",2013,3731
"4449","SAN MATEO","May",2013,9225
"4450","SANTA BARBARA","May",2013,5567
"4451","SANTA CLARA","May",2013,29097
"4452","SANTA CRUZ","May",2013,5532
"4453","SHASTA","May",2013,4419
"4454","SIERRA","May",2013,77
"4455","SISKIYOU","May",2013,986
"4456","SOLANO","May",2013,8986
"4457","SONOMA","May",2013,7719
"4458","STANISLAUS","May",2013,15339
"4459","SUTTER","May",2013,3274
"4460","TEHAMA","May",2013,1351
"4461","TRINITY","May",2013,246
"4462","TULARE","May",2013,13048
"4463","TUOLUMNE","May",2013,1169
"4464","VENTURA","May",2013,14822
"4465","YOLO","May",2013,3391
"4466","YUBA","May",2013,1789
"4467","ALAMEDA","Jun",2013,27402
"4468","ALPINE","Jun",2013,24
"4469","AMADOR","Jun",2013,760
"4470","BUTTE","Jun",2013,4723
"4471","CALAVERAS","Jun",2013,905
"4472","COLUSA","Jun",2013,872
"4473","CONTRA COSTA","Jun",2013,18361
"4474","DEL NORTE","Jun",2013,559
"4475","EL DORADO","Jun",2013,3144
"4476","FRESNO","Jun",2013,24661
"4477","GLENN","Jun",2013,756
"4478","HUMBOLDT","Jun",2013,1962
"4479","IMPERIAL","Jun",2013,12634
"4480","INYO","Jun",2013,341
"4481","KERN","Jun",2013,21139
"4482","KINGS","Jun",2013,3611
"4483","LAKE","Jun",2013,1440
"4484","LASSEN","Jun",2013,427
"4485","LOS ANGELES","Jun",2013,182770
"4486","MADERA","Jun",2013,3271
"4487","MARIN","Jun",2013,2911
"4488","MARIPOSA","Jun",2013,314
"4489","MENDOCINO","Jun",2013,1251
"4490","MERCED","Jun",2013,7215
"4491","MODOC","Jun",2013,134
"4492","MONO","Jun",2013,423
"4493","MONTEREY","Jun",2013,6977
"4494","NAPA","Jun",2013,1991
"4495","NEVADA","Jun",2013,1799
"4496","ORANGE","Jun",2013,45239
"4497","PLACER","Jun",2013,5857
"4498","PLUMAS","Jun",2013,346
"4499","RIVERSIDE","Jun",2013,46228
"4500","SACRAMENTO","Jun",2013,28607
"4501","SAN BENITO","Jun",2013,1459
"4502","SAN BERNARDINO","Jun",2013,43710
"4503","SAN DIEGO","Jun",2013,59749
"4504","SAN FRANCISCO","Jun",2013,14498
"4505","SAN JOAQUIN","Jun",2013,17395
"4506","SAN LUIS OBISPO","Jun",2013,3667
"4507","SAN MATEO","Jun",2013,9310
"4508","SANTA BARBARA","Jun",2013,5586
"4509","SANTA CLARA","Jun",2013,28816
"4510","SANTA CRUZ","Jun",2013,4303
"4511","SHASTA","Jun",2013,4243
"4512","SIERRA","Jun",2013,55
"4513","SISKIYOU","Jun",2013,886
"4514","SOLANO","Jun",2013,8799
"4515","SONOMA","Jun",2013,7702
"4516","STANISLAUS","Jun",2013,15173
"4517","SUTTER","Jun",2013,2928
"4518","TEHAMA","Jun",2013,1387
"4519","TRINITY","Jun",2013,225
"4520","TULARE","Jun",2013,12761
"4521","TUOLUMNE","Jun",2013,1085
"4522","VENTURA","Jun",2013,15191
"4523","YOLO","Jun",2013,3244
"4524","YUBA","Jun",2013,1744
"4525","ALAMEDA","Jul",2013,28326
"4526","ALPINE","Jul",2013,25
"4527","AMADOR","Jul",2013,739
"4528","BUTTE","Jul",2013,4574
"4529","CALAVERAS","Jul",2013,879
"4530","COLUSA","Jul",2013,601
"4531","CONTRA COSTA","Jul",2013,18572
"4532","DEL NORTE","Jul",2013,578
"4533","EL DORADO","Jul",2013,3053
"4534","FRESNO","Jul",2013,23294
"4535","GLENN","Jul",2013,757
"4536","HUMBOLDT","Jul",2013,1964
"4537","IMPERIAL","Jul",2013,14515
"4538","INYO","Jul",2013,330
"4539","KERN","Jul",2013,18778
"4540","KINGS","Jul",2013,3096
"4541","LAKE","Jul",2013,1388
"4542","LASSEN","Jul",2013,422
"4543","LOS ANGELES","Jul",2013,189472
"4544","MADERA","Jul",2013,3198
"4545","MARIN","Jul",2013,2897
"4546","MARIPOSA","Jul",2013,295
"4547","MENDOCINO","Jul",2013,1277
"4548","MERCED","Jul",2013,6288
"4549","MODOC","Jul",2013,133
"4550","MONO","Jul",2013,356
"4551","MONTEREY","Jul",2013,6683
"4552","NAPA","Jul",2013,2065
"4553","NEVADA","Jul",2013,1716
"4554","ORANGE","Jul",2013,47253
"4555","PLACER","Jul",2013,5777
"4556","PLUMAS","Jul",2013,351
"4557","RIVERSIDE","Jul",2013,49899
"4558","SACRAMENTO","Jul",2013,28872
"4559","SAN BENITO","Jul",2013,1338
"4560","SAN BERNARDINO","Jul",2013,44547
"4561","SAN DIEGO","Jul",2013,61524
"4562","SAN FRANCISCO","Jul",2013,14506
"4563","SAN JOAQUIN","Jul",2013,16938
"4564","SAN LUIS OBISPO","Jul",2013,3742
"4565","SAN MATEO","Jul",2013,9408
"4566","SANTA BARBARA","Jul",2013,5633
"4567","SANTA CLARA","Jul",2013,28659
"4568","SANTA CRUZ","Jul",2013,4137
"4569","SHASTA","Jul",2013,4192
"4570","SIERRA","Jul",2013,54
"4571","SISKIYOU","Jul",2013,866
"4572","SOLANO","Jul",2013,8825
"4573","SONOMA","Jul",2013,7861
"4574","STANISLAUS","Jul",2013,13743
"4575","SUTTER","Jul",2013,2385
"4576","TEHAMA","Jul",2013,1314
"4577","TRINITY","Jul",2013,216
"4578","TULARE","Jul",2013,12830
"4579","TUOLUMNE","Jul",2013,1036
"4580","VENTURA","Jul",2013,16274
"4581","YOLO","Jul",2013,3127
"4582","YUBA","Jul",2013,1681
"4583","ALAMEDA","Aug",2013,26374
"4584","ALPINE","Aug",2013,21
"4585","AMADOR","Aug",2013,652
"4586","BUTTE","Aug",2013,3998
"4587","CALAVERAS","Aug",2013,799
"4588","COLUSA","Aug",2013,413
"4589","CONTRA COSTA","Aug",2013,17338
"4590","DEL NORTE","Aug",2013,497
"4591","EL DORADO","Aug",2013,2777
"4592","FRESNO","Aug",2013,20386
"4593","GLENN","Aug",2013,640
"4594","HUMBOLDT","Aug",2013,1828
"4595","IMPERIAL","Aug",2013,14471
"4596","INYO","Aug",2013,310
"4597","KERN","Aug",2013,16498
"4598","KINGS","Aug",2013,2691
"4599","LAKE","Aug",2013,1263
"4600","LASSEN","Aug",2013,364
"4601","LOS ANGELES","Aug",2013,171644
"4602","MADERA","Aug",2013,2583
"4603","MARIN","Aug",2013,2678
"4604","MARIPOSA","Aug",2013,266
"4605","MENDOCINO","Aug",2013,1190
"4606","MERCED","Aug",2013,5151
"4607","MODOC","Aug",2013,111
"4608","MONO","Aug",2013,307
"4609","MONTEREY","Aug",2013,6103
"4610","NAPA","Aug",2013,1873
"4611","NEVADA","Aug",2013,1569
"4612","ORANGE","Aug",2013,44556
"4613","PLACER","Aug",2013,5308
"4614","PLUMAS","Aug",2013,300
"4615","RIVERSIDE","Aug",2013,47885
"4616","SACRAMENTO","Aug",2013,26859
"4617","SAN BENITO","Aug",2013,1058
"4618","SAN BERNARDINO","Aug",2013,40682
"4619","SAN DIEGO","Aug",2013,57652
"4620","SAN FRANCISCO","Aug",2013,13629
"4621","SAN JOAQUIN","Aug",2013,15453
"4622","SAN LUIS OBISPO","Aug",2013,3454
"4623","SAN MATEO","Aug",2013,8776
"4624","SANTA BARBARA","Aug",2013,5290
"4625","SANTA CLARA","Aug",2013,27234
"4626","SANTA CRUZ","Aug",2013,3839
"4627","SHASTA","Aug",2013,3688
"4628","SIERRA","Aug",2013,43
"4629","SISKIYOU","Aug",2013,776
"4630","SOLANO","Aug",2013,8026
"4631","SONOMA","Aug",2013,6985
"4632","STANISLAUS","Aug",2013,11368
"4633","SUTTER","Aug",2013,1898
"4634","TEHAMA","Aug",2013,1088
"4635","TRINITY","Aug",2013,190
"4636","TULARE","Aug",2013,11574
"4637","TUOLUMNE","Aug",2013,929
"4638","VENTURA","Aug",2013,15840
"4639","YOLO","Aug",2013,2805
"4640","YUBA","Aug",2013,1421
"4641","ALAMEDA","Sep",2013,23788
"4642","ALPINE","Sep",2013,14
"4643","AMADOR","Sep",2013,607
"4644","BUTTE","Sep",2013,3489
"4645","CALAVERAS","Sep",2013,724
"4646","COLUSA","Sep",2013,385
"4647","CONTRA COSTA","Sep",2013,15844
"4648","DEL NORTE","Sep",2013,439
"4649","EL DORADO","Sep",2013,2612
"4650","FRESNO","Sep",2013,19319
"4651","GLENN","Sep",2013,477
"4652","HUMBOLDT","Sep",2013,1571
"4653","IMPERIAL","Sep",2013,14102
"4654","INYO","Sep",2013,265
"4655","KERN","Sep",2013,15130
"4656","KINGS","Sep",2013,2362
"4657","LAKE","Sep",2013,1215
"4658","LASSEN","Sep",2013,350
"4659","LOS ANGELES","Sep",2013,155229
"4660","MADERA","Sep",2013,2350
"4661","MARIN","Sep",2013,2407
"4662","MARIPOSA","Sep",2013,265
"4663","MENDOCINO","Sep",2013,1113
"4664","MERCED","Sep",2013,4498
"4665","MODOC","Sep",2013,101
"4666","MONO","Sep",2013,318
"4667","MONTEREY","Sep",2013,5561
"4668","NAPA","Sep",2013,1708
"4669","NEVADA","Sep",2013,1445
"4670","ORANGE","Sep",2013,41143
"4671","PLACER","Sep",2013,4905
"4672","PLUMAS","Sep",2013,282
"4673","RIVERSIDE","Sep",2013,44090
"4674","SACRAMENTO","Sep",2013,24745
"4675","SAN BENITO","Sep",2013,973
"4676","SAN BERNARDINO","Sep",2013,37318
"4677","SAN DIEGO","Sep",2013,53240
"4678","SAN FRANCISCO","Sep",2013,12270
"4679","SAN JOAQUIN","Sep",2013,14539
"4680","SAN LUIS OBISPO","Sep",2013,3181
"4681","SAN MATEO","Sep",2013,8069
"4682","SANTA BARBARA","Sep",2013,5022
"4683","SANTA CLARA","Sep",2013,25301
"4684","SANTA CRUZ","Sep",2013,3447
"4685","SHASTA","Sep",2013,3405
"4686","SIERRA","Sep",2013,40
"4687","SISKIYOU","Sep",2013,704
"4688","SOLANO","Sep",2013,7608
"4689","SONOMA","Sep",2013,6259
"4690","STANISLAUS","Sep",2013,10555
"4691","SUTTER","Sep",2013,1804
"4692","TEHAMA","Sep",2013,954
"4693","TRINITY","Sep",2013,161
"4694","TULARE","Sep",2013,10674
"4695","TUOLUMNE","Sep",2013,906
"4696","VENTURA","Sep",2013,15205
"4697","YOLO","Sep",2013,2569
"4698","YUBA","Sep",2013,1386
"4699","ALAMEDA","Oct",2013,22179
"4700","ALPINE","Oct",2013,13
"4701","AMADOR","Oct",2013,594
"4702","BUTTE","Oct",2013,3270
"4703","CALAVERAS","Oct",2013,688
"4704","COLUSA","Oct",2013,498
"4705","CONTRA COSTA","Oct",2013,14730
"4706","DEL NORTE","Oct",2013,449
"4707","EL DORADO","Oct",2013,2543
"4708","FRESNO","Oct",2013,21760
"4709","GLENN","Oct",2013,393
"4710","HUMBOLDT","Oct",2013,1467
"4711","IMPERIAL","Oct",2013,12809
"4712","INYO","Oct",2013,267
"4713","KERN","Oct",2013,14864
"4714","KINGS","Oct",2013,2787
"4715","LAKE","Oct",2013,1177
"4716","LASSEN","Oct",2013,383
"4717","LOS ANGELES","Oct",2013,142513
"4718","MADERA","Oct",2013,2567
"4719","MARIN","Oct",2013,2271
"4720","MARIPOSA","Oct",2013,510
"4721","MENDOCINO","Oct",2013,1086
"4722","MERCED","Oct",2013,4558
"4723","MODOC","Oct",2013,114
"4724","MONO","Oct",2013,386
"4725","MONTEREY","Oct",2013,5818
"4726","NAPA","Oct",2013,1598
"4727","NEVADA","Oct",2013,1366
"4728","ORANGE","Oct",2013,38058
"4729","PLACER","Oct",2013,4714
"4730","PLUMAS","Oct",2013,301
"4731","RIVERSIDE","Oct",2013,40197
"4732","SACRAMENTO","Oct",2013,22976
"4733","SAN BENITO","Oct",2013,965
"4734","SAN BERNARDINO","Oct",2013,34372
"4735","SAN DIEGO","Oct",2013,50135
"4736","SAN FRANCISCO","Oct",2013,11379
"4737","SAN JOAQUIN","Oct",2013,14036
"4738","SAN LUIS OBISPO","Oct",2013,2940
"4739","SAN MATEO","Oct",2013,7589
